10	0.000000
11	0.000000
12	0.000001
13	0.000001
14	0.000001
15	0.000001
16	0.000001
17	0.000001
18	0.000001
19	0.000001
20	0.000001
21	0.000001
22	0.000002
23	0.000002
24	0.000002
25	0.000002
26	0.000002
27	0.000003
28	0.000003
29	0.000003
30	0.000003
31	0.000004
32	0.000004
33	0.000004
34	0.000005
35	0.000005
36	0.000005
37	0.000006
38	0.000006
39	0.000006
40	0.000006
41	0.000007
42	0.000007
43	0.000007
44	0.000007
45	0.000007
46	0.000007
47	0.000008
48	0.000008
49	0.000008
50	0.000008
51	0.000008
52	0.000008
53	0.000008
54	0.000008
55	0.000008
56	0.000008
57	0.000008
58	0.000009
59	0.000009
60	0.000009
61	0.000009
62	0.000009
63	0.000009
64	0.000009
65	0.000009
66	0.000009
67	0.000009
68	0.000009
69	0.000010
70	0.000010
71	0.000010
72	0.000010
73	0.000010
74	0.000011
75	0.000011
76	0.000011
77	0.000011
78	0.000012
79	0.000012
80	0.000012
81	0.000013
82	0.000013
83	0.000013
84	0.000014
85	0.000014
86	0.000014
87	0.000014
88	0.000015
89	0.000015
90	0.000015
91	0.000015
92	0.000015
93	0.000015
94	0.000016
95	0.000016
96	0.000016
97	0.000016
98	0.000016
99	0.000016
100	0.000016
101	0.000016
102	0.000016
103	0.000016
104	0.000017
105	0.000017
106	0.000017
107	0.000017
108	0.000017
109	0.000017
110	0.000017
111	0.000017
112	0.000017
113	0.000017
114	0.000017
115	0.000018
116	0.000018
117	0.000018
118	0.000018
119	0.000018
120	0.000018
121	0.000019
122	0.000019
123	0.000019
124	0.000020
125	0.000020
126	0.000020
127	0.000020
128	0.000021
129	0.000021
130	0.000021
131	0.000022
132	0.000022
133	0.000022
134	0.000022
135	0.000023
136	0.000023
137	0.000023
138	0.000023
139	0.000023
140	0.000024
141	0.000024
142	0.000024
143	0.000024
144	0.000024
145	0.000024
146	0.000024
147	0.000024
148	0.000024
149	0.000024
150	0.000025
151	0.000025
152	0.000025
153	0.000025
154	0.000025
155	0.000025
156	0.000025
157	0.000025
158	0.000025
159	0.000025
160	0.000025
161	0.000025
162	0.000026
163	0.000026
164	0.000026
165	0.000026
166	0.000026
167	0.000026
168	0.000027
169	0.000027
170	0.000027
171	0.000028
172	0.000028
173	0.000028
174	0.000028
175	0.000029
176	0.000029
177	0.000029
178	0.000030
179	0.000030
180	0.000030
181	0.000030
182	0.000031
183	0.000031
184	0.000031
185	0.000031
186	0.000031
187	0.000032
188	0.000032
189	0.000032
190	0.000032
191	0.000032
192	0.000032
193	0.000032
194	0.000032
195	0.000032
196	0.000033
197	0.000033
198	0.000033
199	0.000033
200	0.000033
201	0.000033
202	0.000033
203	0.000033
204	0.000033
205	0.000033
206	0.000033
207	0.000033
208	0.000033
209	0.000034
210	0.000034
211	0.000034
212	0.000034
213	0.000034
214	0.000034
215	0.000035
216	0.000035
217	0.000035
218	0.000036
219	0.000036
220	0.000036
221	0.000036
222	0.000037
223	0.000037
224	0.000037
225	0.000038
226	0.000038
227	0.000038
228	0.000038
229	0.000039
230	0.000039
231	0.000039
232	0.000039
233	0.000039
234	0.000040
235	0.000040
236	0.000040
237	0.000040
238	0.000040
239	0.000040
240	0.000040
241	0.000040
242	0.000040
243	0.000041
244	0.000041
245	0.000041
246	0.000041
247	0.000041
248	0.000041
249	0.000041
250	0.000041
251	0.000041
252	0.000041
253	0.000041
254	0.000041
255	0.000042
256	0.000042
257	0.000042
258	0.000042
259	0.000042
260	0.000042
261	0.000043
262	0.000043
